id,name,address,lat,lon,stars,amenities,image_urls
A-40608,SSV Residency,"Hirandahalli Main Road Virgonagar, Medahalli, Avalahalli, East, Bengaluru, Karnataka",13.037579536437988,77.73294067382812,2,24-hour front desk|24-hour front desk,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-40608/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-40608/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-40608/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-40608/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-40608/4.jpg
A-33693,Prime Hotel by Silicon Hearth,"5th, B Cross Rd, Near Karnataka Bank, Babusabpalya, Horamavu, HRBR Layout, Bangalore, India, 560043",13.034567599999999,77.6291139,3,Room service|Laundry service|Housekeeping - daily|Restaurant|Security|Fire safety,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-33693/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-33693/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-33693/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-33693/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-33693/4.jpeg
A-90737,Hotel O Kings Suites,"X,Plot no 302, 2nd block H R B R layout, Kalyan Nagar, near Kamanhali main road, Bangalore Near Banaswadi Police Station, Hrbr Layout, Bangalore,Bangalore,Karnataka,560043,India",13.0198408,77.6407306,3,Wakeup service|Multilingual staff|Room service|Private bath or shower|Air conditioning,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-90737/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-90737/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-90737/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-90737/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-90737/4.jpg
A-43813,Collection O The Mass Residency By Dv,",51/1 1st Main Road, Maruti Nagar, Madiwala,Bangalore,Karnataka,560068,India",12.925539,77.616745,3,Wakeup service|Multilingual staff|Room service|Private bath or shower|Air conditioning|Bell staff/porter,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-43813/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-43813/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-43813/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-43813/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-43813/4.jpg
A-49711,Sterling Suites - Langford Town,"21 Moyenville road, Langford Town, Bangalore, Bangalore, Karnataka, 560025, India",12.958462,77.603905,3,Shuttle service|Airport shuttle service|Room service|Valet parking|Ironing service|Laundry service,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-49711/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-49711/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-49711/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-49711/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-49711/4.jpg
A-14775,Super Collection O Bannergatta Road Near Decathlon,"01, Himagiri, Gottigere Ward, Bommanahalli Zone, Bengaluru, Bangalore",12.861170768737793,77.58975219726562,2,Multilingual staff|Room service|Private bath or shower|Air conditioning|Bell staff/porter,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-14775/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-14775/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-14775/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-14775/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-14775/4.jpeg
A-28357,SR guest house,"427, 13th main road Lakkasandra extension Wilson garden",12.9442897200197,77.5978292217826,3,On-site parking|24-hour front desk|On-site parking|24-hour front desk,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-28357/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-28357/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-28357/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-28357/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-28357/4.jpeg
A-38522,Dlite Rivera,"435 1st Main Rd Nagavara, KA, 560045",13.046877,77.623317,3,Spa|Casino|Parking|24-hour front desk|Casino,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-38522/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-38522/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-38522/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-38522/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-38522/4.jpg
A-86951,Z Express Cronos,"No. 121, and 121/A, Khata no. 3736/350/121-121- A, Thanisandra Village, K.R. Puram Hobli, Bangalore East Taluk, Bangalore, India",13.0619403,77.6309785,2,Multilingual staff|Bilingual staff|Accessible facilities|24-hour security|Cctv,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-86951/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-86951/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-86951/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-86951/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-86951/4.jpeg
A-40382,Octave Hotel & Spa Marathahalli,"143/1, Kadubeesanahalli,",12.942276,77.697426,3,Valet parking|Parking|Air conditioning|Accessible facilities|24-hour security|24-hour front desk,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-40382/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-40382/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-40382/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-40382/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-40382/4.jpg
A-81333,Noor Empire International,"103, Industrial Area, 5th Block, Koramangala, Bengaluru, Karnataka 560034",12.934796333312988,77.61582946777344,3,Wakeup service|Airport shuttle service|Room upgrade on availability|Room service|Parking|Laundry service,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-81333/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-81333/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-81333/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-81333/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-81333/4.jpeg
A-46927,Hyde Park Hotel,"# 137/7, 9th Main, 6 A Cross, Sadashivnagar, , 560080 Bangalore, India",13.01106,77.579,3,Shuttle service|Airport shuttle service|Multilingual staff|Room service|Parking|Laundry service,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-46927/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-46927/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-46927/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-46927/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-46927/4.jpg
A-75138,Trinity Suites,"1/3, Artillery Rd, Halasuru, Cambridge Layout, Bengaluru, Karnataka 560008",12.971251487731935,77.6259994506836,3,Pet friendly|Butler service|Multilingual staff|Bilingual staff|Parking,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-75138/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-75138/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-75138/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-75138/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-75138/4.jpeg
A-40128,FabHotel Oriental Suites BTM Layout,"Oriental Suites #479, 6th main, 8th cross, MICO lay out BTM 2nd Stage Bangalore",12.913071,77.605515,3,Bicycle rentals|Shuttle service|Room service|Parking|On-site parking,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-40128/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-40128/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-40128/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-40128/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-40128/4.jpg
A-42861,Treebo Golden Stay Electronic City,"No. 247, Site. 91, 1st Cross, Doddathoguru Village, Begur Hobli",12.839245509592677,77.65070334076881,3,Parking|Laundry service|Air conditioning|Fire safety|Cctv|First-aid,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-42861/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-42861/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-42861/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-42861/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-42861/4.jpeg
A-78730,ASTRA HOTEL AND SUITES SARJAPURA ROAD,"Ambalipura - Sarjapur Rd, 1, KA, 560035",12.897345,77.717824,3,Salon|Parking|Smoke-free property|Wheelchair|24-hour front desk|Bag storage,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-78730/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-78730/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-78730/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-78730/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-78730/4.jpg
A-81116,Ashish Residency,"540 Mysore Rd, KA, 560060",12.910325,77.483291,2,Airport shuttle service|Smoke-free property|24-hour front desk|Elevator|Airport shuttle service|Smoke-free property,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-81116/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-81116/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-81116/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-81116/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-81116/4.jpg
A-48266,Magic Inn,"39/5, Outer Ring Rd, Karthik Nagar, Ferns City, Doddanekkundi, Bengaluru, Karnataka 560037",12.9786656,77.69551899999999,2,Multilingual staff|Bilingual staff|Parking|Laundry service|Air conditioning,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-48266/0.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-48266/1.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-48266/2.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-48266/3.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-48266/4.png
A-35078,Park Avenue Hotel Bannerghata Road,"junction, KA, 560076",12.890364,77.597485,3,On-site parking|Wheelchair|24-hour front desk|Elevator|Designated smoking areas,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-35078/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-35078/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-35078/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-35078/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-35078/4.jpg
A-35971,Collection O Koramangala,"Plot No. 45, 4th Block, 100 Feet Road, Opposite Malabar Gold,",12.935722351074219,77.62535095214844,3,Room service|Housekeeping - daily|Air conditioning|Bell staff/porter|Shared tv area,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-35971/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-35971/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-35971/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-35971/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-35971/4.jpg
A-68953,Aero Hotel,"North Taluk, Bharti Nagar, Hunasamaranahalli, Bengaluru, Karnataka 562157",13.140187,77.617887,2,Multilingual staff|Bilingual staff|Room upgrade on availability|Room service|Parking,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-68953/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-68953/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-68953/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-68953/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-68953/4.jpeg
A-31358,Janav Comforts & Suites,", Bellandur",12.924703598022461,77.67301940917969,2,Nightclub|Bar|Pet friendly|Room service|Parking,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-31358/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-31358/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-31358/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-31358/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-31358/4.jpg
A-14951,Hotel O Bhattrahalli Lakeview,"Bidarahalli, First Cross, Rifco Shantiniketan Layout, Medahalli Village, Hobli, Hennur Gardens, Bangalore",13.025289535522461,77.71292877197266,3,Room service|Housekeeping - daily|Air conditioning|Bell staff/porter|Shared tv area,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-14951/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-14951/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-14951/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-14951/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-14951/4.jpg
A-30055,Fabhotel Guru Residency,"No 693, 12/3, Chudanapura,Kodipalya Main, Road, Kengeri Hobli, Ramanagara, 560060",13.003956,77.603293,3,24-hour front desk|Designated smoking areas|24-hour front desk|Designated smoking areas,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-30055/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-30055/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-30055/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-30055/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-30055/4.jpg
A-41510,Seasons Suites-JP Nagar,"3rd Main Road 88, 4 SEASONS SUITES, 560078 Bangalore, India",12.90635,77.59955,3,Spa|Sauna|Lounge|Multilingual staff|Room service|Playground,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-41510/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-41510/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-41510/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-41510/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-41510/4.jpeg
A-60307,Cozy Stays Near Halasuru Metro Station,"90, New Municipal Number 9, Karnataka, 560008",12.977357,77.62077,2,Parking|Smoke-free property|Parking|Smoke-free property,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-60307/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-60307/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-60307/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-60307/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-60307/4.jpg
A-55491,S V Comforts BTM Layout,16th Cross Rd,12.905454635620117,77.61144256591797,3,Spa|Golf|Badminton court|Yoga classes|Gym|Bicycle rentals,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-55491/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-55491/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-55491/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-55491/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-55491/4.jpg
A-12093,Smilestay Hiland Suites,"No. 25, American Colony Crescent Road, Kumara Park East, Shivananda Circle 35, Karnataka, 560001",12.986651,77.58128,2,Valet parking|Smoke-free property|24-hour front desk|Valet parking|Smoke-free property|24-hour front desk,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-12093/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-12093/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-12093/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-12093/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-12093/4.jpg
A-60314,"Ega Orchid, Luxury Apartment in Brookefield",581 16th Cross Rd,12.957706451416016,77.72148132324219,3,Bicycle rentals|Parking|On-site parking|Ironing service|Laundry service,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-60314/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-60314/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-60314/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-60314/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-60314/4.jpeg
A-36788,FabHotel Emara Boutique - Near Koramangala,"133, 2nd Cross Rd, 7th Block, Koramangala, 560095",12.936655,77.614503,3,Parking|Terrace|24-hour front desk|Elevator|Locker room|Designated smoking areas,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-36788/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-36788/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-36788/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-36788/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-36788/4.jpg
